LAT;LON;YEAR;DOY;PRECTOT;WS2M;RH2M;T2MDEW;PS;ALLSKY;T2M
50.09881;18.47511;2015;345;0.24;4.85;85.34;-2.11;99.46;3.24;0.01
50.09881;18.47511;2015;346;1.16;3.35;91.9;1.03;98.97;2.68;2.22
50.09881;18.47511;2015;347;3.33;5.05;93.4;1.35;98.58;1.69;2.35
50.09881;18.47511;2015;348;0.03;1.31;87.23;-1.55;99.48;2.18;0.31
50.09881;18.47511;2015;349;0.38;2.62;92.08;-0.64;99.46;1.21;0.5
50.09881;18.47511;2015;350;0.19;1.73;94.88;1.24;99.9;1.46;1.97
50.09881;18.47511;2015;351;1.31;5.45;91.85;0.25;99.51;1.5;1.51
50.09881;18.47511;2015;352;5;4.15;94.38;2.95;99.17;2.18;3.89
50.09881;18.47511;2015;353;0.36;3.02;98.93;4.14;99.43;3.05;4.31
50.09881;18.47511;2015;354;0.03;5.49;90.81;1.44;99.48;3.08;2.8
50.09881;18.47511;2015;355;1.51;5.6;89.38;0.2;99.3;1.9;1.78
50.09881;18.47511;2015;356;0.33;4.89;92.36;4.39;99.36;2.39;5.53
50.09881;18.47511;2015;357;0.42;3.99;90.95;3.94;99.42;3.12;5.3
50.09881;18.47511;2015;358;0.07;2.48;99.13;3.29;99.8;3.22;3.4
50.09881;18.47511;2015;359;0.06;4.18;95.44;3.63;99.73;2.11;4.32
50.09881;18.47511;2015;360;0.04;5.3;89.78;4.56;99.54;2.92;6.15
50.09881;18.47511;2015;361;0.01;4.27;90.95;3.42;99.66;2.45;4.78
50.09881;18.47511;2015;362;0.16;2.39;94.29;3.56;99.87;1.89;4.45
50.09881;18.47511;2015;363;0.12;2.99;89.85;-1.21;100.24;1.53;0.52
50.09881;18.47511;2015;364;0;3.46;72.99;-7.82;100.6;3.16;-4.08
50.09881;18.47511;2015;365;0;2.91;68.01;-9.47;99.94;3.59;-4.95
50.09881;18.47511;2016;1;0.24;2;85.39;-7.81;99.45;2.39;-6
50.09881;18.47511;2016;2;0.04;3.53;80.39;-11.25;99.32;3.33;-9.18
50.09881;18.47511;2016;3;0.01;3.11;77.16;-13.43;98.75;3.55;-11.26
50.09881;18.47511;2016;4;0.75;2.99;73.5;-11.39;97.15;1.54;-8.21
50.09881;18.47511;2016;5;0.46;2.7;83.06;-8.9;96.93;1.41;-6.95
50.09881;18.47511;2016;6;0.3;2.31;89.81;-6.21;97.23;2.31;-4.98
50.09881;18.47511;2016;7;0.13;1.15;94.58;-5.33;97.22;1.11;-4.77
50.09881;18.47511;2016;8;0.75;3.63;94.52;-3.07;97.33;1.7;-2.18
50.09881;18.47511;2016;9;0.21;1.65;98.52;-1.76;97.68;2.78;-1.46
50.09881;18.47511;2016;10;0.61;1.7;96.95;-0.25;97.11;1.71;0.17
50.09881;18.47511;2016;11;6.54;2.32;97.15;0.39;96.39;1.48;0.78
50.09881;18.47511;2016;12;3.05;3.51;96.39;0.69;96.25;1.12;1.18
50.09881;18.47511;2016;13;2.75;4.06;92.64;0.03;97.26;2.08;1.07
50.09881;18.47511;2016;14;0.35;2.69;90.11;-2.5;98.18;3.17;-1.1
50.09881;18.47511;2016;15;0.6;2.32;90.73;-1.84;97.5;2.87;-0.55
50.09881;18.47511;2016;16;1.62;2.88;85.56;-5.49;98.41;1.5;-3.53
50.09881;18.47511;2016;17;0.01;1.82;75.86;-9.54;98.79;2.24;-6.56
50.09881;18.47511;2016;18;0.07;0.96;74.71;-9.46;98.99;2.45;-6.25
50.09881;18.47511;2016;19;0.03;1.1;80.71;-9.78;98.64;3.28;-7.61
50.09881;18.47511;2016;20;0.49;2.81;87.77;-8.4;98.3;1.67;-7.1
50.09881;18.47511;2016;21;0.71;2.61;90.51;-7.17;99.21;1.69;-6.2
50.09881;18.47511;2016;22;0.04;1.58;83.47;-9.36;100.17;3.23;-7.52
50.09881;18.47511;2016;23;1.52;4.05;83.79;-9.7;99.81;3.17;-7.82
50.09881;18.47511;2016;24;1.85;2.23;100;-1.61;99.91;1.54;-1.59
50.09881;18.47511;2016;25;4.73;3.45;96.92;-0.07;99.35;1.98;0.42
50.09881;18.47511;2016;26;1.19;2.77;99.99;2.42;99.28;1.58;2.41
50.09881;18.47511;2016;27;0.87;4.62;92.88;2.17;98.83;2.92;3.27
50.09881;18.47511;2016;28;0.35;3.94;93.07;2.14;98.88;0.96;3.24
50.09881;18.47511;2016;29;0.02;3.45;85.88;0.14;99.39;5.63;2.26
50.09881;18.47511;2016;30;0.44;6.24;85.65;0.47;98.58;4.38;2.64
50.09881;18.47511;2016;31;2.6;4.7;84.74;-0.55;97.8;4.8;1.78
50.09881;18.47511;2016;32;2.94;3.6;93.45;2.44;98.21;2.21;3.53
50.09881;18.47511;2016;33;0.8;5.86;87.31;5.24;98.32;4.14;7.2
50.09881;18.47511;2016;34;1.07;2.93;91.16;1.49;98.19;4.57;2.83
50.09881;18.47511;2016;35;1.61;3.67;87.69;-1.23;98.52;2.55;0.54
50.09881;18.47511;2016;36;1.43;2.77;85.06;-2.22;99.21;3.87;-0.03
50.09881;18.47511;2016;37;0.11;4.12;88.86;0.65;99.03;6.16;2.37
50.09881;18.47511;2016;38;0;5.82;87.28;1.93;98.02;6.82;3.91
50.09881;18.47511;2016;39;0.76;6.05;89.58;3.95;97.7;4.59;5.56
50.09881;18.47511;2016;40;0.11;7.13;82.81;4.35;97.06;6.63;7.09
50.09881;18.47511;2016;41;13.69;4.18;95.06;2.25;96.09;1.81;3.14
50.09881;18.47511;2016;42;1.74;3.92;86.36;-0.87;97;3.5;1.13
50.09881;18.47511;2016;43;0.34;2.38;89.92;-1.22;97.4;5.81;0.22
50.09881;18.47511;2016;44;0.66;1.23;91.39;-0.21;96.52;2.79;1.04
50.09881;18.47511;2016;45;3.96;3.04;89.18;0.9;96.28;7.64;2.56
50.09881;18.47511;2016;46;5.73;2.24;95.03;2.53;97.54;3.02;3.26
50.09881;18.47511;2016;47;0.54;2.89;91.11;-0.3;99.85;2.2;0.99
50.09881;18.47511;2016;48;0.69;4.87;92.55;0.35;99.46;2.4;1.67
50.09881;18.47511;2016;49;8.08;1.48;97.54;5.05;98.59;2.91;5.41
50.09881;18.47511;2016;50;14.37;3.24;95.07;0.05;98.4;2.24;0.77
50.09881;18.47511;2016;51;1.45;3.94;82.84;-1.46;98.63;7.76;1.12
50.09881;18.47511;2016;52;5.71;4.48;94.11;3.87;97.78;3.61;4.9
50.09881;18.47511;2016;53;0.49;5.7;81.94;6.2;97.46;7.91;9.1
50.09881;18.47511;2016;54;6.38;1.84;94.6;1.59;97.69;2.72;2.46
50.09881;18.47511;2016;55;1.03;2.79;84.04;-2.19;98.28;7.71;0.19
50.09881;18.47511;2016;56;2.08;1.87;90.28;-2.26;98.07;2.95;-0.86
50.09881;18.47511;2016;57;0.22;1.48;79.77;-3.77;98.24;8;-0.82
50.09881;18.47511;2016;58;0.02;2.52;76.33;-3.46;98.33;10.97;0.15
50.09881;18.47511;2016;59;2.55;1.92;92.1;1.13;98.47;3.15;2.41
50.09881;18.47511;2016;60;9.38;3.43;96.21;0.65;98.52;2.16;1.17
50.09881;18.47511;2016;61;10.23;3.85;94.55;-0.98;97.97;1.19;-0.22
50.09881;18.47511;2016;62;0.51;3.5;92.33;-1.56;97.54;6.75;-0.31
50.09881;18.47511;2016;63;1.3;2.12;88.57;0.74;97.07;3.73;2.44
50.09881;18.47511;2016;64;0.63;2.31;90.25;0.57;97.36;4.13;1.99
50.09881;18.47511;2016;65;0.03;4.2;85.05;1.21;96.98;6.97;3.58
50.09881;18.47511;2016;66;1.32;3.75;83.94;2.02;96.85;3.68;4.53
50.09881;18.47511;2016;67;1.12;1.43;89.34;1.55;97.36;1.78;3.21
50.09881;18.47511;2016;68;2.43;1.76;86.88;1.52;97.95;6.39;3.49
50.09881;18.47511;2016;69;0.72;2;90.84;0.99;98.36;3.99;2.34
50.09881;18.47511;2016;70;0.39;3.27;90.73;2.4;98.52;3.59;3.83
50.09881;18.47511;2016;71;1.76;3.87;93.89;2.47;99.1;2.5;3.34
50.09881;18.47511;2016;72;2.09;3.68;93.55;1.97;99.52;1.58;2.89
50.09881;18.47511;2016;73;0.75;3.68;86.63;0.57;99.92;3.56;2.64
50.09881;18.47511;2016;74;1.01;2.44;79.01;-1.78;99.8;11.95;1.45
50.09881;18.47511;2016;75;6.21;4.18;88.91;-0.97;99.01;3.01;0.62
50.09881;18.47511;2016;76;0.08;2.6;81.01;-1.92;99.9;14.24;1.02
50.09881;18.47511;2016;77;0;1.3;69.97;-1.49;99.58;14.4;3.48
50.09881;18.47511;2016;78;0.06;3.33;76.9;0.39;98.46;14.33;4.13
50.09881;18.47511;2016;79;0.13;1.95;68.96;-3.21;98.66;13.98;1.98
50.09881;18.47511;2016;80;0.27;3.28;82.34;-0.27;98.3;3.24;2.42
50.09881;18.47511;2016;81;0.87;3.15;81.4;1.05;98.1;7.58;3.94
50.09881;18.47511;2016;82;1.81;3.25;83.77;1.27;97.76;7.07;3.75
50.09881;18.47511;2016;83;0.52;0.92;80.65;0.31;97.61;8.11;3.3
50.09881;18.47511;2016;84;0.16;2.18;70.95;-2.17;97.94;15.14;2.53
50.09881;18.47511;2016;85;0.29;1.74;77.4;0.48;98.24;8.57;4.18
50.09881;18.47511;2016;86;1.05;2.47;86.22;2.94;98.55;5.57;5.05
50.09881;18.47511;2016;87;0.01;1.99;75.55;2.04;98.45;12.91;6.02
50.09881;18.47511;2016;88;0.02;3.12;73;2.66;98.01;15.16;7.18
50.09881;18.47511;2016;89;0.12;4.39;73.33;3.31;97.82;12.62;7.82
50.09881;18.47511;2016;90;1.44;2.89;81.63;4.55;98.23;9.76;7.76
50.09881;18.47511;2016;91;0.64;1.54;86.56;7.59;98.11;7.9;9.77
50.09881;18.47511;2016;92;1.43;2.98;86.71;2.82;98.51;2.89;5.03
50.09881;18.47511;2016;93;0;2.37;65.59;-0.27;99.38;17.26;5.67
50.09881;18.47511;2016;94;0;2.8;67.05;2.97;98.65;17.04;9.08
50.09881;18.47511;2016;95;0;2.22;70.19;8.41;97.86;16.75;13.83
50.09881;18.47511;2016;96;0.03;1.43;67.97;9.63;97.63;16.92;15.61
50.09881;18.47511;2016;97;0.66;2.44;77.18;7.49;97.96;6;11.41
50.09881;18.47511;2016;98;0.69;1.88;73.22;6.61;98.03;12.3;11.26
50.09881;18.47511;2016;99;6.89;3.3;87.55;6.65;97.86;4.37;8.59
50.09881;18.47511;2016;100;18.28;3.89;94.13;4.85;97.54;2.5;5.7
50.09881;18.47511;2016;101;6.63;2.9;94.17;4.81;97.94;3.39;5.66
50.09881;18.47511;2016;102;0.39;2.05;90.62;7.19;98.34;8.3;8.63
50.09881;18.47511;2016;103;0.13;0.86;85.83;7.82;98.08;6.57;10.08
50.09881;18.47511;2016;104;0.15;1.84;75.42;7.62;97.69;14.96;11.84
50.09881;18.47511;2016;105;5.51;2.66;89.37;7.51;97.57;4.28;9.16
50.09881;18.47511;2016;106;0.65;2.18;79.05;5.41;97.97;14.31;8.84
50.09881;18.47511;2016;107;0.35;2.52;80.01;8.57;97.68;10.29;11.98
50.09881;18.47511;2016;108;7.52;3.6;76.99;8.87;97.68;17.34;12.86
50.09881;18.47511;2016;109;3.01;1.47;75.38;4.11;98.71;10.49;8.19
50.09881;18.47511;2016;110;0.03;2.6;66.8;2.53;98.92;9.68;8.34
50.09881;18.47511;2016;111;0.07;3.45;72.61;1.99;99.38;11.78;6.53
50.09881;18.47511;2016;112;0;1.89;65.78;2.12;99.27;20.65;8.18
50.09881;18.47511;2016;113;0;2.72;63.48;1.83;98.46;21.46;8.38
50.09881;18.47511;2016;114;1.26;1.28;64.13;2.36;97.7;15.37;8.9
50.09881;18.47511;2016;115;2.54;3.53;73.87;-0.02;97.6;9.94;4.27
50.09881;18.47511;2016;116;0.09;2.03;69.71;-1.68;97.71;12.31;3.3
50.09881;18.47511;2016;117;1.96;3.38;68.96;0.2;97.4;18.13;5.7
50.09881;18.47511;2016;118;6.73;1.93;84.48;1.66;97.74;6.11;4.05
50.09881;18.47511;2016;119;0.16;2.72;69.96;0.09;98.48;17.91;5.12
50.09881;18.47511;2016;120;0.01;1.43;63.35;0.75;98.97;20.29;7.31
50.09881;18.47511;2016;121;0;1.77;71.1;4.32;98.9;18.73;9.3
50.09881;18.47511;2016;122;0.06;2.75;79;6.63;98.94;18.9;10.13
50.09881;18.47511;2016;123;0.55;3.04;79.06;7.86;98.92;13.69;11.4
50.09881;18.47511;2016;124;8.07;2.45;90.59;10.25;98.42;14.86;11.73
50.09881;18.47511;2016;125;3.15;3.67;91.45;9.31;98.89;12.98;10.64
50.09881;18.47511;2016;126;0.29;2.66;78.66;8.16;99.35;20.16;11.74
50.09881;18.47511;2016;127;0.05;1.85;67.58;7.89;99.01;20.24;13.77
50.09881;18.47511;2016;128;0;2.83;64.28;7.29;98.78;21.58;13.9
50.09881;18.47511;2016;129;0.47;2.69;79.48;9.1;98.86;11.15;12.55
50.09881;18.47511;2016;130;0.41;2.24;78.15;9.39;98.94;16.08;13.08
50.09881;18.47511;2016;131;0.51;1.8;70.37;9.03;98.67;22.69;14.33
50.09881;18.47511;2016;132;0.02;1.76;64.48;8.87;98.12;22.44;15.56
50.09881;18.47511;2016;133;0.31;2.56;69.92;10.59;97.27;20.58;16.08
50.09881;18.47511;2016;134;6.85;2.2;82.03;11.74;96.54;15.48;14.77
50.09881;18.47511;2016;135;4.85;4.2;79.46;9.66;96.99;9.44;13.29
50.09881;18.47511;2016;136;0.14;3.21;66.2;2.41;98.14;14.92;8.35
50.09881;18.47511;2016;137;0.53;2.74;69.51;2.49;98.46;14.88;7.7
50.09881;18.47511;2016;138;2.13;2.63;72.03;3.23;98.43;10.54;7.99
50.09881;18.47511;2016;139;0.92;1.8;72.53;5.78;98.3;9.72;10.49
50.09881;18.47511;2016;140;0.06;1.34;64.67;7;98.18;17.77;13.53
50.09881;18.47511;2016;141;0.18;1.29;63.93;8.5;98.6;16.68;15.3
50.09881;18.47511;2016;142;0.03;1.34;64.06;10.05;98.81;17.18;16.88
50.09881;18.47511;2016;143;0;2.06;64.43;11.12;98.57;23.91;18.01
50.09881;18.47511;2016;144;0;2.42;60.43;11.66;97.94;25.19;19.58
50.09881;18.47511;2016;145;0.41;1.91;63.84;12.5;97.58;22.9;19.51
50.09881;18.47511;2016;146;0.76;2.84;72.98;11.84;98.04;21.24;16.7
50.09881;18.47511;2016;147;1.12;1.54;76.06;11.9;98.53;8.62;16.1
50.09881;18.47511;2016;148;0.12;0.98;66.78;11.75;98.67;22.38;18.02
50.09881;18.47511;2016;149;7.64;1.23;73.61;14.37;98.44;19.15;19.29
50.09881;18.47511;2016;150;8.37;2.3;79.21;16.21;97.94;10.5;19.94
50.09881;18.47511;2016;151;4.69;2;76.93;15.79;97.73;19.65;19.96
50.09881;18.47511;2016;152;4.87;0.76;75.24;14.75;97.92;13.75;19.26
50.09881;18.47511;2016;153;9.65;1.83;74.28;13.8;98.14;21.97;18.46
50.09881;18.47511;2016;154;4.28;1.73;81.17;13.02;98.11;8.53;16.28
50.09881;18.47511;2016;155;1.81;2.49;80.34;13.77;98.05;11.89;17.16
50.09881;18.47511;2016;156;0.04;1.75;67.66;12.36;98.19;19.81;18.44
50.09881;18.47511;2016;157;1.58;1.86;65.24;12.54;98.46;21.95;19.23
50.09881;18.47511;2016;158;0.19;2.59;59.12;7.62;99.02;22.44;15.6
50.09881;18.47511;2016;159;0;1.51;54.12;5.74;99.27;25.56;14.95
50.09881;18.47511;2016;160;0.02;0.95;52.01;7.9;98.71;26.22;17.95
50.09881;18.47511;2016;161;0.39;2.38;67.36;10.35;98.29;15.38;16.42
50.09881;18.47511;2016;162;0.83;2.17;62.9;9.38;98.01;18.73;16.49
50.09881;18.47511;2016;163;0.28;1.25;65.15;8.36;98.08;14.16;14.86
50.09881;18.47511;2016;164;0.02;1.59;59.15;8.85;97.97;22.25;16.91
50.09881;18.47511;2016;165;1;1.81;65.94;11.55;97.31;21.77;18.02
50.09881;18.47511;2016;166;2.2;1.13;69.45;12.56;97;13.75;18.22
50.09881;18.47511;2016;167;6.51;1.21;73.89;12.93;97.12;24.55;17.65
50.09881;18.47511;2016;168;0.56;3.51;67.9;13.18;97.55;20.88;19.28
50.09881;18.47511;2016;169;0.53;5.18;64.69;12.74;97.44;19.38;19.75
50.09881;18.47511;2016;170;0.15;2.2;55.9;10.06;98.57;22.58;19.06
50.09881;18.47511;2016;171;1.08;1.61;54.87;10.88;98.76;21.09;20.29
50.09881;18.47511;2016;172;16.32;2.64;86.46;13.39;98.8;4.74;15.63
50.09881;18.47511;2016;173;0.07;2.15;67.59;12.96;99.12;20.6;19.09
50.09881;18.47511;2016;174;0.01;0.74;57.87;13.37;99.45;20.77;22.04
50.09881;18.47511;2016;175;0;1.55;60.37;15.5;99.39;24.16;23.67
50.09881;18.47511;2016;176;0.03;1.46;57.72;17.41;98.87;24.91;26.44
50.09881;18.47511;2016;177;1.79;2.56;64.03;19.1;98.35;25.11;26.45
50.09881;18.47511;2016;178;6.14;2.51;75.35;16.27;98.45;6.85;20.91
50.09881;18.47511;2016;179;1.16;2.1;68.09;12.11;98.67;10.58;18.07
50.09881;18.47511;2016;180;0.58;1.5;58.33;11.18;98.65;17.24;19.6
50.09881;18.47511;2016;181;0.02;1.97;51.39;11.77;98.44;25.69;22.33
50.09881;18.47511;2016;182;3.28;1.59;55.21;14.36;98.41;22.68;23.97
50.09881;18.47511;2016;183;1.32;1;62.74;15.44;98.62;23.8;22.93
50.09881;18.47511;2016;184;1.32;2.6;52.21;14.64;98.35;24.85;25.15
50.09881;18.47511;2016;185;16.83;2.55;67.93;11.25;98.78;14.13;17.32
50.09881;18.47511;2016;186;0.02;1.96;54.33;8.72;99.01;20.98;18.06
50.09881;18.47511;2016;187;1.17;1.95;52.9;10.32;98.52;19.94;20.38
50.09881;18.47511;2016;188;3.27;4.28;60.99;9.49;98.32;15.9;17.38
50.09881;18.47511;2016;189;0.01;3.29;51.36;6.54;98.86;20.49;16.62
50.09881;18.47511;2016;190;0.03;1.7;48;8.2;98.77;17.8;19.67
50.09881;18.47511;2016;191;1.26;3.5;56.63;10.74;98.55;14.03;19.66
50.09881;18.47511;2016;192;0;1.84;51.24;11.3;98.62;23.32;21.88
50.09881;18.47511;2016;193;0.45;4.14;50.8;14.81;98.14;22.07;25.87
50.09881;18.47511;2016;194;24.42;1.93;69.28;17.19;98.12;11.7;23.17
50.09881;18.47511;2016;195;15.54;2.06;73.72;15.89;98.03;15.86;20.75
50.09881;18.47511;2016;196;17.39;3.69;84.51;14.41;97.56;8.25;17.24
50.09881;18.47511;2016;197;0.65;3.43;73.21;10.67;98.8;10.79;15.43
50.09881;18.47511;2016;198;4.07;2.68;78.22;11.27;99.1;7.63;15.02
50.09881;18.47511;2016;199;2.13;2.57;74.6;12.61;98.68;8.2;17.2
50.09881;18.47511;2016;200;1.47;2.81;79.37;13.99;98.78;5.86;17.59
50.09881;18.47511;2016;201;0.58;2.63;76.71;13.43;98.93;8.09;17.55
50.09881;18.47511;2016;202;0.2;1.61;64.96;12.09;98.83;18.81;18.83
50.09881;18.47511;2016;203;0.18;0.72;53.92;11.79;98.54;24.23;21.61
50.09881;18.47511;2016;204;0.03;1.49;53.98;12.58;98.56;23.84;22.38
50.09881;18.47511;2016;205;0;1.42;55.58;11.93;98.75;21.71;21.21
50.09881;18.47511;2016;206;0.03;1.48;61.36;14.85;98.74;19.46;22.67
50.09881;18.47511;2016;207;5.88;0.79;69.22;17.2;98.61;13.86;23.16
50.09881;18.47511;2016;208;2.3;1.46;70.03;17.3;98.65;17.02;23.04
50.09881;18.47511;2016;209;8.24;1.05;79.26;17.93;98.58;18.4;21.68
50.09881;18.47511;2016;210;3.19;1.49;80.06;16.97;98.48;9.69;20.53
50.09881;18.47511;2016;211;2.99;1.76;68.16;15.41;98.35;9.84;21.52
50.09881;18.47511;2016;212;0.4;2.21;61.36;14.61;98.32;16.89;22.39
50.09881;18.47511;2016;213;18.36;1.9;67.04;16.58;98.14;12.38;23.12
50.09881;18.47511;2016;214;11.28;2.86;74.54;13.85;98.47;14.92;18.57
50.09881;18.47511;2016;215;0.01;1.07;57.84;10.5;98.69;22.98;19.02
50.09881;18.47511;2016;216;0.03;1.64;69.1;13.85;98.53;14.77;19.68
50.09881;18.47511;2016;217;0.07;2.7;62.75;16.06;98.34;21.37;23.58
50.09881;18.47511;2016;218;1.51;3.49;66.8;15.61;98.28;16.23;22.09
50.09881;18.47511;2016;219;7.34;2.25;76.29;13.17;99.13;4.38;17.36
50.09881;18.47511;2016;220;0.01;1.89;62.49;10.95;99.49;18.57;18.22
50.09881;18.47511;2016;221;0;2.46;53.65;11.63;98.95;22.37;21.47
50.09881;18.47511;2016;222;7.29;2.4;72.07;13.86;98.64;17.96;19.06
50.09881;18.47511;2016;223;15.7;1.92;88.62;10.84;98.71;5.75;12.68
50.09881;18.47511;2016;224;0.51;2.14;66.44;7.05;99.04;13.19;13.21
50.09881;18.47511;2016;225;0;1.98;58.85;6.97;99.23;17.04;15.05
50.09881;18.47511;2016;226;0.62;2.19;74.72;13.51;99.2;10.7;18.16
50.09881;18.47511;2016;227;2.68;2.51;69.9;14.24;99.03;16.2;19.9
50.09881;18.47511;2016;228;0.11;1.76;64.48;10.92;99.09;15.24;17.71
50.09881;18.47511;2016;229;0.31;1.25;63.4;9.69;98.69;11.45;16.66
50.09881;18.47511;2016;230;0.83;1.16;65.46;9.47;98.32;15.37;15.92
50.09881;18.47511;2016;231;0;1.91;57.53;9.25;98.1;17.59;17.75
50.09881;18.47511;2016;232;0.26;2.1;65.39;12.63;98.27;18.68;19.28
50.09881;18.47511;2016;233;0.03;2.16;66.16;14.49;98.57;18.21;21.03
50.09881;18.47511;2016;234;13.23;2.25;82.74;15.63;98.64;4.68;18.64
50.09881;18.47511;2016;235;0.33;2.4;77.54;12.21;99.3;7.47;16.13
50.09881;18.47511;2016;236;0.02;1.54;69.58;12.43;99.56;17.55;18.13
50.09881;18.47511;2016;237;0.13;1.78;69.55;13.04;99.54;14.84;18.76
50.09881;18.47511;2016;238;0;2.29;64.67;11.54;99.4;18.37;18.29
50.09881;18.47511;2016;239;0.02;2.12;57.57;11.45;99.21;19.78;20.08
50.09881;18.47511;2016;240;0;2.23;56.95;12.27;99.1;19.54;21.18
50.09881;18.47511;2016;241;0;2.84;54.55;12.55;98.75;19.22;22.14
50.09881;18.47511;2016;242;1.6;2.58;69.51;14.96;98.54;14.17;20.84
50.09881;18.47511;2016;243;0.32;2.46;63.2;9.72;99.25;16.5;17.06
50.09881;18.47511;2016;244;0;1.38;53.65;6.97;99.37;18.39;16.39
50.09881;18.47511;2016;245;0;1.53;51.02;8.8;99.01;18.88;19.2
50.09881;18.47511;2016;246;0.03;1.37;55.82;11.13;98.93;14.7;20.22
50.09881;18.47511;2016;247;0;1.96;58.29;11.68;98.74;13.4;20.12
50.09881;18.47511;2016;248;0.86;2.86;55.55;12.03;98.25;16.69;21.36
50.09881;18.47511;2016;249;10.38;3.29;75.25;12.53;98.23;10.28;17
50.09881;18.47511;2016;250;2.29;3.67;75.55;12.6;99.25;6.39;16.95
50.09881;18.47511;2016;251;0;1.8;70.51;13.5;99.35;14.16;19.04
50.09881;18.47511;2016;252;0;1.62;60.28;12.99;98.71;17.22;20.97
50.09881;18.47511;2016;253;0;1.41;53.84;12.91;98.62;16.71;22.72
50.09881;18.47511;2016;254;0;0.86;54.3;12.88;98.73;15.07;22.56
50.09881;18.47511;2016;255;0;0.9;54.67;13.28;98.81;15.53;22.88
50.09881;18.47511;2016;256;0;1.69;52.06;12.12;99;16.03;22.46
50.09881;18.47511;2016;257;0;1.74;52.45;11.32;98.82;15.81;21.45
50.09881;18.47511;2016;258;0;2.16;56.51;10.29;98.72;15.47;19.37
50.09881;18.47511;2016;259;0;1.49;56.62;9.3;98.65;15.85;18.17
50.09881;18.47511;2016;260;0.01;1.67;62.26;13.32;98.27;14.48;20.8
50.09881;18.47511;2016;261;16.06;1.81;87.51;15.65;98;5.13;17.75
50.09881;18.47511;2016;262;1.89;1.73;81.47;12.51;98.16;3.78;15.69
50.09881;18.47511;2016;263;0.8;2.89;78.06;8.72;98.29;4.36;12.5
50.09881;18.47511;2016;264;0.09;2.4;61.96;4.02;98.57;9.57;11.05
50.09881;18.47511;2016;265;1.12;1.77;71.11;6.42;98.74;7.67;11.55
50.09881;18.47511;2016;266;0.04;1.77;61.17;3.78;99.13;9.63;10.94
50.09881;18.47511;2016;267;0;1.47;60.43;4.66;99.3;11.5;12.17
50.09881;18.47511;2016;268;0.12;1.82;73.29;8.54;99.46;7.26;13.24
50.09881;18.47511;2016;269;0;1.64;61.97;6.07;99.28;12.95;13.28
50.09881;18.47511;2016;270;0;1.83;66.88;6.06;99.22;11.56;12.01
50.09881;18.47511;2016;271;0;0.95;64.8;5.3;99.52;12.63;11.71
50.09881;18.47511;2016;272;0;2.68;67.1;8.35;99.36;7.87;14.46
50.09881;18.47511;2016;273;0.01;2.97;59.32;9.06;98.9;11.85;17.03
50.09881;18.47511;2016;274;0;2.99;58.99;10.1;98.46;10.66;18.24
50.09881;18.47511;2016;275;0.02;1.69;62.41;10.32;98.3;11.74;17.58
50.09881;18.47511;2016;276;3.01;1.33;78.55;11.48;98.35;7.15;15.19
50.09881;18.47511;2016;277;18.8;3.63;87.35;9.81;98.75;2.04;11.9
50.09881;18.47511;2016;278;12.68;5.41;77.6;6.03;99.04;5.19;10.22
50.09881;18.47511;2016;279;11.53;5.03;88.97;3.22;98.84;2.25;4.88
50.09881;18.47511;2016;280;4.1;2.29;84.83;3.07;98.29;6.18;5.41
50.09881;18.47511;2016;281;0.09;0.91;78.94;1.7;98.69;9.39;5.02
50.09881;18.47511;2016;282;1.08;1.72;86.45;3.47;98.69;2.51;5.56
50.09881;18.47511;2016;283;0.53;1.49;87.16;4.47;99.05;6.18;6.45
50.09881;18.47511;2016;284;0.51;1.54;84.9;4.03;99.15;4.45;6.37
50.09881;18.47511;2016;285;2.95;2.37;90.23;4.12;98.66;3.18;5.58
50.09881;18.47511;2016;286;6.98;4.2;91.5;4.94;98.53;2.52;6.19
50.09881;18.47511;2016;287;0.91;3.35;81.44;2.46;98.99;2.39;5.43
50.09881;18.47511;2016;288;0;2.57;77.05;2.62;98.97;8.88;6.43
50.09881;18.47511;2016;289;0.09;1.84;80.3;6.62;98.61;7.82;10
50.09881;18.47511;2016;290;1.16;2.08;92.54;5.64;99.33;2.16;6.85
50.09881;18.47511;2016;291;0.13;1.79;91.59;5.2;99.61;3.23;6.56
50.09881;18.47511;2016;292;1.95;3.11;89.18;5.94;99.25;2.87;7.58
50.09881;18.47511;2016;293;0.93;3.28;92.22;5.77;98.8;2.13;6.94
50.09881;18.47511;2016;294;14.72;1.68;96.44;4.47;98.59;1.19;4.99
50.09881;18.47511;2016;295;2.15;1.39;96.4;3.64;98.37;1.53;4.16
50.09881;18.47511;2016;296;0.47;1.74;82.7;2.05;98.47;4.74;4.73
50.09881;18.47511;2016;297;0.36;2.3;82.51;3.51;98.77;7.79;6.32
50.09881;18.47511;2016;298;0.44;2.66;90.25;7.61;98.78;5.7;9.19
50.09881;18.47511;2016;299;1.97;2.97;93.84;10.35;98.86;1.96;11.33
50.09881;18.47511;2016;300;0.37;1.58;86.92;4.67;99.65;3.72;6.78
50.09881;18.47511;2016;301;0;0.97;78.09;1.02;100.02;4.15;4.51
50.09881;18.47511;2016;302;0.84;3.11;87.87;4.47;99.88;4.52;6.61
50.09881;18.47511;2016;303;0.88;4.32;83.43;4.91;99.45;4.09;7.61
50.09881;18.47511;2016;304;0.95;3.72;85.02;3.42;99.35;4.16;5.72
